,media_source,date,geo,cost,currency
3359,source_2,2007-12-03,CH,2.6872479806,USD
3360,source_3,2007-12-02,UY,0.514984,USD
3361,source_1,2007-12-06,SV,0.7200000286,USD
3362,source_3,2007-12-05,LY,4.831285,USD
3363,source_3,2007-12-07,NC,0.610767,USD
3364,source_3,2007-12-02,SG,2.550695,USD
3365,source_2,2007-12-03,FM,0.0447179999,USD
3366,source_2,2007-12-06,CF,0.001326,USD
3367,source_5,2007-12-03,TR,0.0,USD
3368,source_3,2007-12-02,LT,22.202821,USD
3369,source_1,2007-12-04,PF,0.2800000012,USD
3370,source_1,2007-12-03,WF,0.0,USD
3371,source_3,2007-12-06,VU,0.092643,USD
3372,source_3,2007-12-04,CZ,2.219071,USD
3373,source_1,2007-12-06,SB,0.0,USD
3374,source_7,2007-12-05,IR,0.0,USD
3375,source_2,2007-12-03,GD,0.8588739991,USD
3376,source_2,2007-12-07,BE,0.0,USD
3377,source_5,2007-12-02,IE,0.0,USD
3378,source_3,2007-12-01,BB,2.872998,USD
3379,source_1,2007-12-01,SM,0.0,USD
3380,source_6,2007-12-04,VI,0.0,USD
3381,source_2,2007-12-05,CN,0.0,USD
3382,source_7,2007-12-02,TN,0.0,USD
3383,source_3,2007-12-07,TM,0.51834,USD
3384,source_2,2007-12-03,MT,0.1376819995,USD
3385,source_2,2007-12-07,CD,1.3876250027,USD
3386,source_3,2007-12-01,MQ,0.829118,USD
3387,source_1,2007-12-05,ME,0.5199999809,USD
3388,source_8,2007-12-03,RO,0.0,USD
3389,source_3,2007-12-07,CK,0.172385,USD
3390,source_3,2007-12-01,FO,0.918725,USD
3391,source_2,2007-12-07,BY,0.0,USD
3392,source_3,2007-12-02,GY,2.49486,USD
3393,source_7,2007-12-03,IE,8.59,USD
3394,source_3,2007-12-04,NG,0.100451,USD
3395,source_1,2007-12-02,SC,0.0,USD
3396,source_1,2007-12-06,KN,0.0,USD
3397,source_3,2007-12-01,BQ,0.185847,USD
3398,source_3,2007-12-05,FK,0.041403,USD
3399,source_1,2007-12-01,MT,0.0,USD
3400,source_6,2007-12-06,UK,0.0,USD
3401,source_3,2007-12-04,PK,0.01,USD
3402,source_3,2007-12-07,ER,0.009781,USD
3403,source_1,2007-12-03,YT,0.0,USD
3404,source_3,2007-12-03,YT,0.08055,USD
3405,source_3,2007-12-03,MU,3.29274,USD
3406,source_3,2007-12-05,NU,0.040279,USD
3407,source_3,2007-12-03,BR,26.763229,USD
3408,source_3,2007-12-04,PN,0.0,USD
3409,source_3,2007-12-05,RW,2.596905,USD
3410,source_2,2007-12-02,PL,83.2852153394,USD
3411,source_1,2007-12-02,BE,4.5000001192,USD
3412,source_2,2007-12-02,SN,1.9088579962,USD
3413,source_3,2007-12-01,BM,2.150612,USD
3414,source_8,2007-12-06,PA,0.0,USD
3415,source_2,2007-12-06,UA,0.0,USD
3416,source_3,2007-12-07,GQ,0.082776,USD
3417,source_3,2007-12-02,IS,7.880062,USD
3418,source_1,2007-12-01,PS,2.1000000313,USD
3419,source_2,2007-12-02,GT,14.8173698883,USD
3420,source_1,2007-12-02,VU,0.0,USD
3421,source_1,2007-12-02,RU,0.0,USD
3422,source_2,2007-12-04,DK,50.5621398255,USD
3423,source_1,2007-12-05,HK,0.0,USD
3424,source_3,2007-12-06,EE,5.69975,USD
3425,source_7,2007-12-05,SO,0.0,USD
3426,source_7,2007-12-07,EG,0.0,USD
3427,source_2,2007-12-07,MX,41.6675355653,USD
3428,source_1,2007-12-04,GU,0.0,USD
3429,source_3,2007-12-02,JE,2.892106,USD
3430,source_3,2007-12-05,LR,1.124131,USD
3431,source_7,2007-12-02,ES,0.0,USD
3432,source_2,2007-12-06,KW,0.0,USD
3433,source_1,2007-12-02,BT,0.1800000072,USD
3434,source_3,2007-12-05,OM,2.842651,USD
3435,source_2,2007-12-03,US,0.18783,USD
3436,source_2,2007-12-06,MN,0.068815,USD
3437,source_3,2007-12-05,AN,0.0,USD
3438,source_2,2007-12-01,JO,0.0,USD
3439,source_3,2007-12-05,PR,6.786832,USD
3440,source_1,2007-12-04,VN,0.0,USD
3441,source_2,2007-12-05,UG,3.7324720198,USD
3442,source_1,2007-12-02,BI,0.0,USD
3443,source_3,2007-12-04,BI,0.258304,USD
3444,source_5,2007-12-02,PT,0.0,USD
3445,source_8,2007-12-03,BZ,0.0,USD
3446,source_3,2007-12-02,BL,0.160291,USD
3447,source_5,2007-12-07,SA,0.0,USD
3448,source_7,2007-12-06,VN,0.0,USD
3449,source_1,2007-12-06,GI,0.3000000119,USD
3450,source_2,2007-12-01,JM,6.1228069536,USD
3451,source_1,2007-12-05,IM,0.3600000143,USD
3452,source_3,2007-12-06,IL,8.96033,USD
3453,source_3,2007-12-02,LV,6.708623,USD
3454,source_3,2007-12-06,SC,0.242522,USD
3455,source_1,2007-12-04,SB,0.0,USD
3456,source_8,2007-12-02,DE,0.0,USD
3457,source_1,2007-12-06,ZM,0.0,USD
3458,source_2,2007-12-05,AU,1.925821978,USD
3459,source_3,2007-12-02,BT,1.574023,USD
3460,source_7,2007-12-01,PK,0.0,USD
3461,source_1,2007-12-07,IO,0.0,USD
3462,source_7,2007-12-02,AW,0.0,USD
3463,source_3,2007-12-01,BE,5.418999,USD
3464,source_3,2007-12-05,BA,4.094334,USD
3465,source_2,2007-12-07,IE,1.2867520053,USD
